juris_id,case_citations
64986,g.r. no. 155661
64986,g.r. no. 155547
64986,g.r. no. 155661
64986,g.r. no. 155547
64986,g.r. no. 155547
64986,g.r. no. 155001
64986,g.r. no. 155001
64986,g.r. no. 15501
64986,g.r. no. 15501
64986,g.r. no. 147465
64986,g.r. no. 75885
64986,g.r. no. 71169
64986,g.r. no. 74457
64987,379 phil. 857
64987,383 phil. 943
64987,380 phil. 31
64987,382 phil. 46
64987,423 phil. 687
64987,379 phil. 903
64987,379 phil. 869
64987,383 phil. 775
64987,381 phil. 300
64987,368 phil. 206
64987,389 phil. 429
64989,39 phil. 888
64989,105 phil. 949
64989,g.r. no. 98275
64989,g.r. no. 91378
64989,g.r. no. 82318
64989,g.r. no. 98275
64990,g.r. no. 120913
64990,g.r. no. 46452
64990,g.r. no. 120913
64991,203 phil. 492
64991,gr no. 151941
64991,388 phil. 857
64991,153 phil. 362
64991,225 phil. 530
64991,419 phil. 215
64991,gr no. 129368
64991,352 phil. 461
64991,311 phil. 795
64991,364 phil. 541
64992,95 phil. 1
64992,74 phil. 50
64992,287 f. 2
64992,753 f. 2
64992,411 f. 2
64992,580 f. 2
64992,42 phil. 190
64992,166 f. 2
64992,108 f. 3
64992,120 phil. 434
64993,g.r. no. 155575
64994,g.r. no. 131636
64994,g.r. no. 128045
64994,g.r. no. 127803
64994,364 phil. 766
64994,g.r. no. 146103
64994,g.r. no. 138264
64994,g.r. no. 147674
64994,g.r. no. 127662
64994,g.r. no. 145993
64995,g.r. no. 128525
64995,g.r. no. 135177
64995,g.r. no. 135177
64995,g.r. no. 56451
64995,g.r. no. 128525
64996,g.r. no. 128534
64996,406 phil. 666
64997,63 phil. 139
64997,103 phil. 1051
64997,g.r. no. 155344
64997,g.r. no. 155344
64998,g.r. no. 140316
64998,g.r. no. 150656
64998,g.r. no. 128061
64998,g.r. no. 141116
64998,g.r. no. 114161
64998,g.r. no. 86819
65000,g.r. no. 131915
65000,g.r. no. 132793
65000,g.r. no. 127489
65000,g.r. no. 139412
65000,g.r. no. 134940
65000,g.r. no. 138366
65000,g.r. no. 134121
65000,g.r. no. 129961
65000,g.r. no. 140872
65000,g.r. no. 143817
65000,g.r. no. 128378
65000,g.r. no. 152135
65000,g.r. no. 124474
65000,g.r. no. 116224
65003,315 par. 2
65003,423 phil. 141
65003,g.r. no. 127848
65003,416 phil. 774
65003,317 phil. 758
65003,g.r. no. 130399
65006,g.r. no. 120350
65006,g.r. no. 128875
65006,g.r. no. 134139
65006,g.r. no. 135241
65006,g.r. no. 130970
65006,g.r. no. 135241
65006,g.r. no. 140004
65009,74 phil. 257
65009,g.r. no. 138933
65009,g.r. no. 140724
65010,389 phil. 500
65010,414 phil. 628
65010,414 phil. 103
65010,9 phil. 544
65010,352 phil. 336
65010,370 phil. 459
65010,379 phil. 845
65010,416 phil. 902
65010,419 phil. 674
65010,419 phil. 750
65010,346 phil. 596
65010,gr no. 148912
65010,420 phil. 849
65011,g.r. no. 147315
65011,g.r. no. 144402
65011,g.r. no. 152351
65011,g.r. no. 136299
65011,g.r. no. 147149
65011,g.r. no. 140618
65011,g.r. no. 147201
65011,g.r. no. 135029
65011,g.r. no. 143817
65011,g.r. no. 129961
65011,g.r. no. 143294
65011,g.r. no. 145993
65011,g.r. no. 135029
65011,g.r. no. 148710
65011,g.r. no. 139177
65011,g.r. no. 139177
65011,g.r no. 135029
65013,g.r. no. 155214
65013,g.r. no. 150147
65014,g.r. no. 151399
65015,g.r. no. 122427
65015,g.r. no. 106564
65015,g.r. no. 109834
65015,g.r. no. 132425
65015,g.r. no. 95296
65015,g.r. no. 95296
65015,g.r. no. 128421
65015,g.r. no. 131392
65015,g.r. no. 144493
65016,366 phil. 294
65016,388 phil. 779
65016,327 phil. 679
65016,91 phil. 111
65016,344 phil. 849
65016,362 phil. 17
65016,425 phil. 877
65017,g.r. no. 112546
65018,g.r. no. 136233
65018,g.r. no. 138137
65018,g.r. no. 140024
65019,g.r. no. 145993
65019,g.r. no. 133814
65019,g.r. no. 143561
65019,g.r. no. 140546
65019,g.r. no. 146696
65019,g.r. no. 136094
65019,g.r. no. 129594
65019,g.r. no. 146271
65019,g.r. no. 152176
65020,56 phil. 260
65020,g.r. no. 133927
65020,143 phil. 209
65020,g.r. no. 104209
65020,g.r. no. 110249
65020,g.r. no. 67787
65020,g.r. no. 99289
65020,g.r. no. 132988
65020,g.r. no. 139951
65021,162 phil. 651
65021,144 phil. 463
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162341
65022,g.r. no. 162341
65022,g.r. no. 162341
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162318
65022,g.r. no. 162341
65022,g.r. no. 162318
65023,g.r. no. 82895
65023,g.r. no. 141615
65023,241 mich. 396
65023,g.r. no. 149750
65023,89 phil. 39
65024,g.r. no. 111480
65024,g.r. no. 71771
65024,g.r. no. 140904
65024,105 phil. 1276
65024,g.r no. 98310
65024,129 phil. 1158
65024,354 phil. 211
65024,g.r. no. 119328
65024,g.r. no. 131209
65025,g.r. no. 140356
65026,g.r. no. 112629
65026,g.r. no. 118597
65026,g.r. no. 136804
65026,g.r. no. 103379
65026,g.r. no. 90314
65026,g.r. no. 120704
65026,g.r. no. 143398
65026,g.r. no. 109853
65026,g.r. no. 118597
65026,g.r. no. 132428
65026,g.r. no. 64255
65026,g.r. no. 85024
65026,g.r. no. 117572
65026,g.r. no. 117572
65027,g.r. no. 157687
65027,g.r. no. 158959
65027,g.r. no. 157687
65027,g.r. no. 158959
65027,g.r. no. 157687
65027,g.r. no. 158959
65027,g.r. no. 157687
65027,g.r. no. 157687
65027,g.r. no. 158959
65027,g.r. no. 157687
65027,g.r. no. 130831
65027,g.r. no. 140884
65027,385 phil. 237
65027,377 phil. 275
65027,g.r. no. 158959
65027,g.r. no. 94173
65027,g.r. no. 155618
65027,g.r. no. 157957
65028,g.r. no. 112550
65028,g.r. no. 105027
65029,44 phil. 567
65029,94 phil. 277
65030,315 phil. 789
65030,377 phil. 275
65030,337 phil. 134
65030,g.r. no. 126361
65030,g.r. no. 139853
65030,415 phil. 87
65030,391 phil. 596
65030,373 phil. 680
65032,g.r. no. 149578
65032,g.r. no. 129017
65032,g.r. no. 149679
65033,g.r. no. 125717
65033,g.r. no. 125717
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65033,g.r. no. 136035
65035,g.r. no. 132174
65035,g.r. no. 131442
65035,g.r. no. 111107
65035,g.r. no. 106028
65035,g.r. no. 93891
65035,g.r. no. 110120
65036,g.r. no. 147758
65036,g.r. no. 117565
65037,g.r. no. 132028
65037,g.r. no. 135050
65037,g.r. no. 146664
65037,g.r. no. 135701
65037,g.r. no. 144052
65037,g.r. no. 126022
65037,g.r. no. 139528
65037,g.r. no. 131808
65037,g.r. no. 139970
65037,g.r. no. 135521
65037,g.r. no. 129688
65037,g.r. no. 130506
65037,g.r. no. 137746
65037,g.r. no. 130660
65038,g.r. no. 145452
65038,g.r. no. 143671
65038,g.r. no. 147230
65038,g.r. no. 123054
65038,g.r. no. 123076
65038,g.r. no. 146805
65039,g.r. no. 144157
65040,187 so. 632
65040,194 so. 1
65042,g.r. no. 127347
65042,g.r. no. 125766
65042,g.r. no. 134166
65042,350 phil. 138
65042,380 phil. 215
65042,g.r. no. 109172
65042,323 phil. 214
65042,g.r. no. 59550
65042,g.r. no. 97822
65043,g.r. no. 120009
65043,g.r. no. 120009
65043,g.r. no. 120009
65043,g.r. no. 120009
65044,3 deg. 56
65044,g.r. no. 107582
65044,g.r. no. 107582
65044,g.r. no. 107582
65044,g.r. no 107582
65044,g.r. no. 107582
65044,99 mass. 200
65044,229 p. 2
65045,g.r. no. 160174
65046,388 phil. 233
65046,386 phil. 181
65046,386 phil. 771
65046,418 phil. 159
65046,382 phil. 558
65046,417 phil. 190
65046,382 phil. 791
65046,385 phil. 742
65046,417 phil. 443
65046,421 phil. 21
65046,380 phil. 343
65046,385 phil. 410
65046,383 phil. 801
65046,419 phil. 534
65046,361 phil. 692
65046,416 phil. 102
65047,g.r. no. 37165
65047,g.r. no. 140884
65047,g.r. no. 143398
65047,380 phil. 780
65047,g.r. no. 157975
65047,g.r. no. 155618
65049,g.r. no. 128379
65049,g.r. no. 120921
65049,g.r. no. 121898
65049,g.r. no. 131858
65049,g.r. no. 110110
65049,g.r. no. 123151
65050,g.r. no. 143556
65050,g.r. no. 146886
65050,357 phil. 626
65051,g.r. no. 153126
65051,g.r. no. 149717
65052,124 phil. 722
65052,378 phil. 282
65052,195 phil. 253
65052,229 phil. 128
65052,205 phil. 307
65052,220 phil. 379
65054,g.r. no. 126982
65054,g.r. no. 126982
65055,g.r. no. 126850
65055,g.r. no. 140374
65055,g.r. no. 155421
65055,g.r. no. 112546
65055,g.r. no. 104226
65055,g.r. no. 100468
65055,g.r. no. 155421
65055,g.r. no. 129843
65055,g.r. no. 120008
65055,g.r. no. 82643
65055,g.r. no. 47800
65056,g.r. no. 133250
65056,g.r. no. 139821
65056,g.r. no. 100091
65056,g.r. no. 132286
65056,g.r. no. 136799
65057,g.r. no. 126113
65057,g.r. no. 139907
65057,g.r. no. 143126
65059,g.r. no. 115758
65059,g.r. no. 139371
65059,g.r. no. 68021
65059,386 phil. 107
65060,2001 pp. 32
65060,60 phil. 788
65060,86 phil. 485
65061,g.r. no. 127421
65061,g.r. no. 143215
65061,g.r. no. 95449
65061,g.r. no. 119205
65061,g.r. no. 143258
65061,g.r. no. 114695
65061,g.r. no. 150092
65061,g.r. no. 91298
65062,71 phil. 344
65062,g.r. no. 108346
65062,g.r. no. 143687
65062,g.r. no. 119092
65063,19 nov. 1996
65064,g.r. no. 139875
65064,g.r. no. 139437
65064,g.r. no. 138296
65064,g.r. no. 128607
65064,g.r. no. 154278
65064,g.r. no. 110398
65064,g.r. no. 132330
65064,g.r. no. 136017
65064,g.r. no. 137457
65064,g.r. no. 99301
65064,g.r. no. 119756
65066,g.r. no. 117964
65067,g.r. no. 137601
65067,g.r. no. 141259
65067,g.r. no. 137982
65067,g.r. no. 126147
65067,g.r. no. 140404
65067,g.r. no. 134762
65067,g.r. no. 149492
65067,g.r. no. 136733
65067,g.r. no. 137406
65067,g.r. no. 119477
65067,g.r. no. 149028
65067,g.r. no. 146696
65068,46 phil. 70
65068,9 wash. 2
65068,40 phil. 219
65068,97 phil. 646
65069,g.r. no. 129368
65069,g.r. no. 98045
65069,g.r. no. 128986
65069,g.r. no. 127444
65069,21 phil. 67
65069,70 phil. 528
65069,88 phil. 299
65069,102 phil. 926
65069,106 phil. 243
65069,g.r. no. 72670
65072,g.r. no. 139185
65072,g.r. no. 131915
65072,g.r. no. 125305
65072,g.r. no. 151072
65072,g.r. no. 138366
65072,g.r. no. 135029
65072,g.r. no. 141217
65072,g.r. no. 137370
65072,g.r. no. 135919
65073,g.r. no. 66866
65073,g.r. no. 36093
65073,g.r. no. 151942
65073,g.r. no. 54281
65074,38 phil. 634
65074,g.r. no. 108957
65074,g.r. no. 97412
65074,g.r. no. 80364
65074,g.r. no. 113236
65076,60 phil. 252
65076,274 phil. 354
65076,378 phil. 623
65076,99 phil. 670
65076,74 phil. 513
65076,1 phil. 83
65076,73 phil. 366
65076,81 phil. 1
65076,390 phil. 902
65077,g.r. no. 49241
65077,g.r. no. 138520
65077,16 phil. 315
65077,g.r. no. 140755
65077,g.r. no. 141855
65077,g.r. no. 142546
65077,g.r. no. 101177
65079,29 phil. 332
65079,104 phil. 795
65079,g.r. no. 130277
65079,374 phil. 342
65079,59 phil. 45
65079,g.r. no. 92191
65079,162 phil. 22
65079,162 phil. 22
65079,156 phil. 21
65080,130 phil. 488
65080,412 phil. 118
65081,g.r. no. 123075
65081,g.r. no. 141129
65081,g.r. no. 132059
65081,g.r. no. 139413
65081,g.r. no. 120630
65081,g.r. no. 135231
65081,g.r. no. 134540
65081,g.r. no. 126096
65081,g.r. no. 139413
65081,g.r. no. 131472
65082,89 phil. 404
65082,107 phil. 791
65082,92 phil. 177
65083,g.r. no. 127542
65083,g.r. no. 144506
65083,g.r. no. 98362
65083,g.r. no. 125025
65083,g.r. no. 129019
65083,311 phil. 724
65083,g.r. no. 127580
65083,g.r. no. 92928
65083,g.r. no. 143805
65083,g.r. no. 98251
65083,384 phil. 70
65083,g.r. no. 138382
65083,g.r. no. 144312
65083,414 phil. 247
65083,g.r. no. 126391
65084,369 phil. 729
65084,385 phil. 538
65084,g.r. no. 109125
65085,411 phil. 482
65085,g.r. no. 103068
65085,g.r. no. 134913
65085,g.r. no. 121234
65085,g.r. no. 154920
65085,g.r. no. 123504
65085,361 phil. 900
65086,g.r. no. 122539
65086,g.r. no. 109362
65086,g.r. no. 131540
65086,43 phil. 212
65088,g.r. no. 142293
65088,g.r. no. 109390
65088,g.r. no. 85490
65088,g.r. no. 96646
65088,g.r. no. 106256
65088,g.r. no. 123490
65088,g.r. no. 136722
65088,g.r. no. 115755
65088,g.r. no. 81480
65090,84 phil. 722
65090,g.r. no. 144332
65091,335 phil. 511
65091,353 phil. 10
65091,423 phil. 443
65092,g.r. no. 130602
65092,g.r. no. 139615
65093,g.r. no. 132351
65093,g.r. no. 133444
65093,g.r. no. 128927
65093,g.r. no. 107125
65093,g.r. no. 130423
65093,g.r. no. 126670
65093,g.r. no. 119247
65093,g.r. no. 97412
65093,g.r. no. 156034
65094,g.r. no. 136251
65094,g.r. no. 107529
65094,g.r. no. 128777
65094,g.r. no. 95939
65094,g.r. no. 138303
65094,g.r. no. 138233
65094,g.r. no. 131851
65094,g.r. no. 135919
65094,g.r. no. 149028
65094,g.r. no. 153701
65094,g.r. no. 137842
65096,g.r. no. 93707
65096,g.r. no. 135287
65099,362 phil. 452
65099,g.r. no. 95494
65099,g.r. no. 114858
65099,364 phil. 697
65099,g.r. no. 117040
65099,g.r. no. 144400
65099,g.r. no. 140374
65100,g.r. no. 117733
65101,358 phil. 886
65101,124 phil. 749
65101,365 phil. 708
65101,420 phil. 235
65101,358 phil. 261
65101,g.r. no. 130378
65101,g.r. no. 121902
65101,g.r. no. 137989
65101,g.r. no. 138385
65101,104 phil. 690
65101,g.r. no. 118140
65101,g.r. no. 128282
65101,g.r. no. 73382
65101,g.r. no. 111713
65101,384 phil. 361
65101,3 phil. 6
65101,g.r. no. 101663
65101,380 phil. 523
65102,356 phil. 766
65102,g.r. no. 105461
65103,41 phil. 94
65103,73 phil. 484
65103,76 phil. 599
65103,g.r. no. 39452
65103,g.r. no. 28621
65104,g.r. no. 104466
65104,16 phil. 315
65105,g.r. no. 93100
65105,353 phil. 506
65105,g.r. no. 140942
65105,357 phil. 483
65105,57 phil. 885
65106,220 phil. 114
65106,228 phil. 117
65106,84 phil. 618
65106,135 phil. 84
65106,419 phil. 285
65106,105 phil. 55
65106,g.r. no. 103922
65106,g.r. no. 85156
65107,95 phil. 85
65107,413 phil. 338
65107,g.r. no. 109849
65107,g.r. no. 122079
65107,361 phil. 991
65107,419 phil. 131
65107,g.r. no. 88880
65107,g.r. no. 106880
65110,415 phil. 230
65110,414 phil. 221
65110,371 phil. 131
65110,383 phil. 843
65110,70 phil. 97
65110,353 phil. 419
65111,373 phil. 703
65111,369 phil. 840
65111,347 phil. 667
65112,370 phil. 287
65115,349 phil. 24
65115,352 phil. 223
65115,gr no. 159357
65117,g.r. no. 148468
65117,g.r. no. 140786
65117,g.r. no. 134536
65117,g.r. no. 101817
65118,g.r. no. 139609
65118,g.r. no. 121637
65118,g.r. no. 143703
65118,g.r. no. 120625
65118,g.r. no. 138471
65118,g.r. no. 143708
65119,95 phil. 333
65119,208 phil. 678
65120,70 phil. 243
65121,g.r. no. 129019
65121,385 phil. 1052
65121,g.r. no. 80112
65121,g.r. no. 126516
65121,363 phil. 481
65121,g.r. no. 147230
65121,g.r. no. 127580
65121,382 phil. 669
65121,g.r. no. 144312
65123,g.r. no. 76353
65123,g.r. no. 118159
65123,g.r. no. 140853
65123,g.r. no. 102508
65124,g.r. no. 140043
65124,g.r. no. 153947
65124,g.r. no. 147806
65126,g.r. no. 140404
65127,g.r. no. 135919
65127,g.r. no. 142919
65128,g.r. no. 129939
65128,g.r. no. 126005
65128,g.r. no. 101978
65128,g.r. no. 136757
65129,g.r. no. 119597
65130,18 phil. 778
65130,g.r. no. 163302
65130,g.r. no. 163302
65131,g.r. no. 109645
65131,116 phil. 589
65131,g.r. no. 126210
65131,g.r. no. 141116
65131,g.r. no. 147205
65131,g.r. no. 80127
65132,g.r. no. 130866
65132,g.r. no. 131099
65132,g.r. no. 153664
65132,g.r. no. 117652
65132,g.r. no. 110396
65133,225 phil. 408
65133,37 phil. 921
65133,94 phil. 446
65133,g.r. no. 120817
65133,345 phil. 250
65133,g.r. no. 49475
65133,g.r. no. 82220
65133,g.r. no. 102858
65133,g.r. no. 100643
65133,g.r. no. 121106
65133,g.r. no. 121106
65133,225 phil. 408
65133,419 phil. 392
65133,94 phil. 321
65133,419 phil. 392
65133,379 phil. 150
65133,g.r. no. 119772
65133,25 phil. 245
65133,25 phil. 245
65133,103 phil. 522
65134,312 phil. 381
65134,376 phil. 336
65134,360 phil. 313
65135,g.r. no. 129217
65135,g.r. no. 118168
65135,g.r. no. 103506
65135,g.r. no. 135196
65135,g.r. no. 142870
65135,g.r. no. 130667
65135,g.r. no. 119574
65135,g.r. no. 46370
65135,g.r. no. 130372
65135,g.r. no. 67662
65135,g.r. no. 130594
65135,g.r. no. 118670
65136,191 phil. 556
65136,349 phil. 714
65137,g.r. no. 117577
65137,g.r. no. 131729
65137,g.r. no. 127139
65137,g.r. no. 130362
65137,g.r. no. 114231
65138,176 pa.309
65138,g.r. no. 140895
65140,g.r. no. 119616
65140,g.r. no. 125539
65140,g.r. no. 134566
65140,101 phil. 188
65140,g.r. no. 118131
65140,g.r. no. 113708
65140,g.r. no. 108174
65140,g.r. no. 130588
65140,85 phil. 307
65140,g.r. no. 119220
65140,g.r. no. 147149
65140,61 phil. 27
65140,g.r. no. 142773
65140,g.r. no. 149028
65140,g.r. no. 124392
65141,g.r. no. 67970
65141,22 phil. 42
65141,g.r. no. 156034
65141,102 phil. 103
65141,g.r. no. 120553
65141,g.r. no. 119756
65141,g.r. no. 96727
65141,g.r. no. 142277
65143,g.r. no. 152154
65144,g.r. no. 152351
65144,g.r. no. 149872
65144,g.r. no. 143032
65145,96 phil. 913
65146,383 phil. 817
65146,g.r. no. 135231
65146,g.r. no. 137282
65146,g.r. no. 135560
65146,g.r. no. 139413
65146,g.r. no. 136737
65146,g.r. no. 130409
65147,g.r. no. 11294
65148,g.r. no. 44704
65148,1997 ed. 618
65150,61 phil. 173
65150,101 phil. 1155
65150,g.r. no. 129118
65150,g.r. no. 91649
65150,g.r. no. 31469
65151,g.r. no. 139885
65152,g.r. no. 123426
65154,g.r no. 126874
65154,g.r. no. 114732
65154,g.r. no. 146689
65154,g.r. no. 101163
65156,162 phil. 731
65156,g.r. no. 131442
65157,g.r. no. 137370
65157,g.r. no. 140762
65158,g.r. no. 87799
65158,380 phil. 79
65158,g.r. no. 86000
65158,362 phil. 352
65158,g.r. no. 148241
65158,g.r. no. 111014
65160,g.r. no. 117226
65160,g.r. no. 147125
65160,g.r. no. 153664
65161,g.r. no. 142261
65161,g.r. no. 97356
65164,g.r. no. 138933
65165,101 phil. 649
65165,77 phil. 1012
65166,g.r. no. 92928
65166,g.r. no. 149872
65166,g.r. no. 80914
65166,g.r. no. 128046
65166,g.r. no. 116372
65166,g.r. no. 144157
65166,g.r. no. 146284
65166,g.r. no. 132484
65166,g.r. no. 110098
65166,g.r. no. 108180
65166,g.r. no. 126536
65168,329 phil. 339
65168,g.r. no. 140404
65168,g.r. no. 123140
65168,g.r. no. 137278
65168,g.r. no. 142727
65168,g.r. no. 137024
65168,g.r. no. 146693
65168,g.r. no. 137297
65168,g.r. no. 147033
65169,g.r. no. 133805
65170,g.r. no. 115942
65171,g.r. no. 58027
65171,g.r. no. 141427
65171,g.r. no. 125359
65171,g.r. no. 139371
65171,g.r. no. 133643
65171,g.r. no. 110203
65171,g.r. no. 136834
65172,g.r. no. 100626
65172,g.r. no. 83959
65174,g.r. no. 88475
65176,422 phil. 305
65176,341 phil. 42
65177,g.r. no. 133645
65177,g.r. no. 120672
65177,g.r. no. 104238
65177,g.r. no. 126670
65177,g.r. no. 141183
65177,g.r. no. 137458
65177,g.r. no. 137270
65177,g.r. no. 138400
65177,g.r. no. 144639
65178,g.r. no. 109645
65178,g.r. no. 136264
65178,g.r. no. 141710
65178,g.r. no. 143885
65178,g.r. no. 158018
65178,g.r. no. 108431
65178,g.r. no. 126814
65178,g.r. no. 141710
65178,g.r. no. 116945
65178,g.r. no. 94750
65178,g.r. no. 130191
65178,g.r. no. 122728
65178,g.r. no. 141710
65178,g.r. no. 122728
65178,g.r. no. 144542
65180,319 phil. 594
65180,380 phil. 544
65180,g.r. no. 85466
65180,g.r. no. 113886
65180,g.r. no. 57079
65180,g.r. no. 109920
65181,g.r. no. 142773
65183,43 phil. 558
65183,g.r. no. 144332
65183,559 so. 2
65185,22 phil. 456
65185,22 phil. 456
65185,g.r. no. 96681
65185,g.r. no. 85815
65186,24 phil. 632
65187,g.r. no. 151858
65187,g.r. no. 152589
65188,417 phil. 634
65188,105 phil. 384
65189,41 phil. 62
65190,g.r. no. 147788
65190,g.r. no. 136857
65190,g.r. no. 128568
65190,g.r. no. 143370
65190,g.r. no. 142313
65190,353 phil. 686
65191,g.r. no. 83754
65191,g.r. no. 153666
65191,g.r. no. 109376
65191,g.r. no. 112584
65191,g.r. no. 119063
65191,75 phil. 516
65191,g.r. no. 140183
65191,g.r. no. 144047
65191,g.r. no. 152998
65191,g.r. no. 139043
65191,g.r. no. 148029
65191,g.r. no. 151942
65193,g.r. no. 74833
65193,g.r. no. 112443
65193,g.r. no. 126850
65193,g.r. no. 111962
65193,g.r. no. 140472
65193,g.r. no. 90623
65193,g.r. no. 90628
65193,g.r. no. 118375
65198,g.r. no. 90580
65198,g.r. no. 144678
65198,327 phil. 982
65198,381 phil. 198
65198,g.r. no. 104637
65198,g.r. no. 137619
65198,359 phil. 126
65198,332 phil. 507
65198,g.r. no. 139306
65198,417 phil. 303
65198,g.r. no. 100626
65198,g.r. no. 102692
65198,389 phil. 153
65198,g.r. no. 137909
65198,g.r. no. 117971
65198,g.r. no. 46963
65198,371 phil. 225
65198,327 phil. 716
65199,327 phil. 1
65199,120 phil. 684
65199,361 phil. 103
65199,g.r. no. 109491
65201,g.r. no. 143395
65202,1994 p. 22
65203,3 art. 335
65203,g.r. no. 132772
65203,g.r. no. 97309
65203,g.r. no. 139552
65203,g.r. no. 113345
65203,g.r. no. 116516
65203,g.r. no. 144036
65203,g.r. no. 133025
65203,g.r. no. 138924
65203,g.r. no. 85771
65203,g.r. no. 132379
65203,g.r. no. 127905
65203,379 phil. 980
65206,g.r. no. 140128
65207,70 phil. 726
65208,g.r. no. 126169
65208,348 phil. 501
65208,g.r. no. 138805
65208,362 phil. 688
65208,g.r. no. 102596
65208,337 phil. 393
65208,343 phil. 574
65208,g.r. no. 98401
65208,369 phil. 347
65208,g.r. no. 144086
65208,363 phil. 33
65208,g.r. no. 133570
65208,413 phil. 740
65208,g.r. no. 121204
65208,g.r. no. 140634
65208,g.r. no. 133439
65208,368 phil. 728
65209,89 phil. 797
65209,30 phil. 228
65209,334 phil. 286
65209,133 phil. 884
65209,312 phil. 431
65209,36 phil. 976
65210,43 phil. 376
65211,g.r. no. 142801
65211,65 phil. 56
65211,g.r. no. 95136
65211,28 phil. 390
65211,56 phil. 123
65211,g.r. no. 101083
65211,120 f. 3
65211,8 mo. 606
65211,133 mass. 578
65211,10 phil. 637
65211,28 phil. 390
65211,2 phil. 74
65211,g.r. no. 128096
65213,g.r. no. 127400
65213,g.r. no. 101152
65214,g.r. no. 14895
65214,g.r. no. 131926
65214,56 supp. 890
65215,g.r. no. 117561
65215,g.r. no. 143468
65215,62 phil. 703
65215,g.r. no. 142773
65215,g.r. no. 125233
65215,g.r. no. 136299
65215,g.r. no. 139906
65216,g.r. no. 147125
65216,g.r. no. 139135
65216,g.r. no. 152568
65216,g.r. no. 148340
65219,358 phil. 83
65219,378 phil. 1279
65221,gr no. 101107
